cameraIndex,cameraName,cameraUserId,cameraDisplayName,positionX,positionY,radius,weight,centroidIndex
7,Vero v2.2 (2133427),1,,552.8888888888889,394.76190476190476,1.4654843031852431,1.0,14
7,Vero v2.2 (2133427),1,,549.360655737705,395.8688524590164,1.5890650250560832,1.0,15
7,Vero v2.2 (2133427),1,,549.6666666666666,399.0,0.6666666666666666,1.0,16
7,Vero v2.2 (2133427),1,,543.5909090909091,409.3181818181818,0.9577867048047944,1.0,17
7,Vero v2.2 (2133427),1,,918.0,443.0,1.0,1.0,18
7,Vero v2.2 (2133427),1,,927.75,444.0,0.6123724356957945,1.0,19
7,Vero v2.2 (2133427),1,,938.3333333333334,446.0,0.6666666666666666,1.0,20
7,Vero v2.2 (2133427),1,,940.6666666666666,447.0,0.6666666666666666,1.0,21
7,Vero v2.2 (2133427),1,,908.3125,455.0,0.9642030387838445,1.0,22
7,Vero v2.2 (2133427),1,,913.9444444444445,456.0,0.996908802495909,1.0,23
7,Vero v2.2 (2133427),1,,942.2857142857143,466.0,0.8883218145798871,1.0,24
7,Vero v2.2 (2133427),1,,904.6153846153846,467.0,0.6880209161537815,1.0,25
7,Vero v2.2 (2133427),1,,922.1764705882352,470.0,0.9982683969692436,1.0,26
7,Vero v2.2 (2133427),1,,891.5,476.0,0.7071067811865476,1.0,27
7,Vero v2.2 (2133427),1,,897.7352941176471,477.0,0.9886903714100947,1.0,28
7,Vero v2.2 (2133427),1,,915.421052631579,480.0,0.9531984355934122,1.0,29
7,Vero v2.2 (2133427),1,,941.1,484.0,0.9899494936611666,1.0,30
7,Vero v2.2 (2133427),1,,889.3846153846154,486.0,0.6880209161537815,1.0,31
7,Vero v2.2 (2133427),1,,895.75,487.0,0.6123724356957945,1.0,32
7,Vero v2.2 (2133427),1,,918.4,487.0,0.6928203230275509,1.0,33
7,Vero v2.2 (2133427),1,,902.0,488.0,0.8944271909999159,1.0,34
7,Vero v2.2 (2133427),1,,881.8,517.0,0.5656854249492379,1.0,35
7,Vero v2.2 (2133427),1,,891.7317073170732,519.0,0.988933411351868,1.0,36
7,Vero v2.2 (2133427),1,,897.6,520.0,0.6928203230275509,1.0,37
7,Vero v2.2 (2133427),1,,884.3333333333334,521.0,0.6666666666666666,1.0,38
7,Vero v2.2 (2133427),1,,889.2285714285714,522.0,1.0190031142929719,1.0,39
7,Vero v2.2 (2133427),1,,897.0,523.4666666666667,0.7055336829505575,1.0,40
7,Vero v2.2 (2133427),1,,884.7391304347826,523.695652173913,1.3610848558694373,1.0,41
7,Vero v2.2 (2133427),1,,888.1666666666666,524.7380952380952,0.81510679850589,1.0,42
7,Vero v2.2 (2133427),1,,788.6129032258065,1068.0,0.6888437581955685,1.0,43
8,Vero v2.2 (2137246),11,,862.7366666666667,86.19666666666667,1.924566329216937,1.0,0
