cameraIndex,cameraName,cameraUserId,cameraDisplayName,positionX,positionY,radius,weight,centroidIndex
0,eins (2123114),0,eins,1604.2402669632925,105.5785595105673,3.4734986098845413,1.0,0
0,eins (2123114),0,eins,1644.9601744186045,117.09956395348837,3.4251925120976328,1.0,1
0,eins (2123114),0,eins,1617.7507677189535,127.6977029848913,3.672382202975357,1.0,2
0,eins (2123114),0,eins,1646.2450163641772,134.39021124665277,3.365776881514131,1.0,3
1,sieben (2123135),6,sieben,923.2128316975645,245.73137041075972,3.0797434798344803,1.0,0
1,sieben (2123135),6,sieben,944.9611935683364,265.4908781694496,3.2978189133009987,1.0,1
1,sieben (2123135),6,sieben,896.731367136423,266.50167078308874,3.3892699141544504,1.0,2
1,sieben (2123135),6,sieben,919.3307972737359,279.0954192423522,3.271087080007977,1.0,3
2,vier (2123141),3,vier,589.5808170515098,463.73751726860075,3.8591008944694343,1.0,0
2,vier (2123141),3,vier,621.6671168129642,468.2047265361242,4.164545298865713,1.0,1
2,vier (2123141),3,vier,555.7909494725153,475.63187118267626,4.100990938132319,1.0,2
2,vier (2123141),3,vier,588.0050989437902,491.5015175427947,4.260858465833809,1.0,3
3,drei (2126903),2,drei,482.8411405295316,25.362525458248474,2.11471368520854,1.0,0
3,drei (2126903),2,drei,457.5419456478929,44.04450571090981,2.152927176169553,1.0,1
3,drei (2126903),2,drei,468.88013698630135,48.9041095890411,1.2444943491335478,1.0,2
3,drei (2126903),2,drei,470.47741194486986,98.80781010719755,2.1450445007218253,1.0,3
3,drei (2126903),2,drei,479.056338028169,138.45527217358205,2.144948554902881,1.0,4
3,drei (2126903),2,drei,696.6579162291448,299.1178392252946,3.7816989181856546,1.0,5
3,drei (2126903),2,drei,730.1996798137098,306.1934216271285,3.673867481459396,1.0,6
3,drei (2126903),2,drei,688.3472866653218,312.4778091587654,4.06004235482621,1.0,7
3,drei (2126903),2,drei,734.170840014802,314.7211052177131,3.9926788025602664,1.0,8
4,fuenf (2126905),4,fuenf,1162.3243976925687,124.96946046827281,3.6903497854845093,1.0,0
4,fuenf (2126905),4,fuenf,1125.2214643019554,142.5175079581628,3.6332834139561196,1.0,1
4,fuenf (2126905),4,fuenf,1187.4733353419704,148.69358240433866,4.00487526661706,1.0,2
4,fuenf (2126905),4,fuenf,1131.2101529902643,161.94478442280945,4.029741248938705,1.0,3
5,acht (2126908),7,acht,1290.1878766394896,367.5843672456576,3.037237403187449,1.0,0
5,acht (2126908),7,acht,1322.1725442972647,385.3514536383967,3.0794803352592197,1.0,1
5,acht (2126908),7,acht,1283.465907365224,389.1149582384206,3.278728424419432,1.0,2
5,acht (2126908),7,acht,1309.606416932639,400.17537376112887,3.1277060001382404,1.0,3
6,sechs (2133382),5,sechs,1315.9522064213459,657.3100718369741,4.746023338917119,1.0,0
6,sechs (2133382),5,sechs,1365.0828602117538,662.9905631425503,4.638808450992139,1.0,1
6,sechs (2133382),5,sechs,1310.4195560175217,686.8844754621724,4.72811663406866,1.0,2
6,sechs (2133382),5,sechs,1345.6462179042333,697.7764746703677,4.883847867362227,1.0,3
7,zwei (2133427),1,zwei,612.6923076923077,654.0,0.8565791327430803,1.0,0
7,zwei (2133427),1,zwei,626.2,657.0,0.565685424949238,1.0,1
7,zwei (2133427),1,zwei,632.9333333333333,658.0,0.9614803401237305,1.0,2
7,zwei (2133427),1,zwei,956.2857142857143,713.0,0.989743318610787,1.0,3
8,zwoelf (2137246),11,zwoelf,895.5680272108843,960.8911564625851,1.638516963816523,1.0,0
8,zwoelf (2137246),11,zwoelf,915.2427745664739,964.456647398844,1.445456600058361,1.0,1
8,zwoelf (2137246),11,zwoelf,878.569182389937,973.8930817610063,1.6064781733207456,1.0,2
8,zwoelf (2137246),11,zwoelf,908.2324840764331,976.4490445859873,1.5795536251589335,1.0,3
9,elf (2137258),10,elf,1939.7692307692307,152.76923076923077,0.8426500884694864,1.0,0
9,elf (2137258),10,elf,1655.9875,205.0,0.999843737791061,1.0,1
9,elf (2137258),10,elf,958.7199870998952,583.0040312827542,4.470085896769978,1.0,2
9,elf (2137258),10,elf,916.8700841622035,586.1143075745983,4.578627495891302,1.0,3
9,elf (2137258),10,elf,965.5652870066448,605.9218637418942,4.484814528772017,1.0,4
9,elf (2137258),10,elf,910.7561359070661,614.7109791248143,4.310868830483917,1.0,5
10,zehn (2137262),9,zehn,1467.906210191083,1024.0714968152865,4.0112364364617985,1.0,0
10,zehn (2137262),9,zehn,1420.3863982921623,1025.498627630375,4.106776820241889,1.0,1
10,zehn (2137262),9,zehn,1421.9837417530632,1048.7702639019792,3.7821749128436157,1.0,2
10,zehn (2137262),9,zehn,1455.6292159439333,1056.608190976785,3.7623975968763532,1.0,3
11,dreizehn (2142111),12,dreizehn,1307.1575931232092,158.2406876790831,2.8442014738687393,1.0,0
11,dreizehn (2142111),12,dreizehn,1335.9206798866855,168.3453911527566,2.9618539791753746,1.0,1
11,dreizehn (2142111),12,dreizehn,1286.931803696622,169.21128107074568,2.7228381231684393,1.0,2
11,dreizehn (2142111),12,dreizehn,1301.9335500914449,177.30339361918308,3.062400823485233,1.0,3
12,neun (2142614),8,neun,,,,,
