objectName,markerName,markerPosX,markerPosY,markerPosZ
testobject,testobject1,37.07928547527408,398.41862415910185,1812.1523282933238
testobject,testobject2,-18.450823082355857,395.2053226750194,1803.1706557128553
testobject,testobject3,-15.981897610503813,354.434783724433,1793.0440203443861
testobject,testobject4,24.550444316328818,344.3397664791317,1800.7472232853759
testobject,testobject5,-13.931651287691428,498.7946156125284,1779.4756145175688
